,from_node,to_node,prod,flow
1039,DC_cust2,Cust_cust25,prod46,905162.9
1040,DC_cust30,Cust_cust46,prod39,241826.54
1041,DC_cust2,Cust_cust25,prod39,108545.38
1042,DC_cust24,Cust_cust18,prod43,128658.49
1043,DC_cust16,Cust_cust42,prod1,470792.84
1044,DC_cust0,Cust_cust26,prod91,309858.93
1045,DC_cust30,Cust_cust30,prod1,398874.81
1046,DC_cust16,Cust_cust34,prod81,34369.162
1047,DC_cust24,Cust_cust8,prod74,1919124.9
1048,DC_cust2,Cust_cust20,prod34,83012.431
1049,DC_cust31,Cust_cust31,prod73,15231.731
1050,DC_cust24,Cust_cust37,prod60,82706.593
1051,DC_cust2,Cust_cust33,prod28,1352.706
1052,DC_cust3,Cust_cust12,prod81,896912.29
1053,DC_cust0,Cust_cust47,prod73,89445.055
1054,DC_cust31,Cust_cust31,prod89,17838.874
1055,DC_cust35,Cust_cust10,prod68,50507.376
1056,DC_cust0,Cust_cust0,prod60,677607.46
1057,DC_cust3,Cust_cust26,prod51,176603.85
1058,DC_cust30,Cust_cust30,prod98,975354.2
1059,DC_cust30,Cust_cust46,prod91,1391298.8
1060,DC_cust2,Cust_cust36,prod23,22671.113
1061,DC_cust2,Cust_cust15,prod73,237278.08
1062,DC_cust30,Cust_cust1,prod46,928354.44
1063,DC_cust3,Cust_cust26,prod44,187771.44
1064,DC_cust2,Cust_cust45,prod81,280104.41
1065,DC_cust30,Cust_cust1,prod39,110671.21
1066,DC_cust30,Cust_cust46,prod51,796338.75
1067,DC_cust2,Cust_cust15,prod89,274957.31
1068,DC_cust30,Cust_cust23,prod74,85030.962
1069,DC_cust2,Cust_cust25,prod51,360158.74
1070,DC_cust35,Cust_cust49,prod81,11364.135
1071,DC_cust30,Cust_cust30,prod79,283585.95
1072,DC_cust2,Cust_cust25,prod43,464414.37
1073,DC_cust30,Cust_cust46,prod44,847020.6
1074,DC_cust2,Cust_cust25,prod44,383063.49
1075,DC_cust2,Cust_cust40,prod26,101720.69
1076,DC_cust24,Cust_cust24,prod54,408212.39
1077,DC_cust3,Cust_cust26,prod48,91558.846
1078,DC_cust35,Cust_cust4,prod71,34862.514
1079,DC_cust24,Cust_cust21,prod73,76640.975
1080,DC_cust24,Cust_cust21,prod89,88958.723
1081,DC_cust35,Cust_cust4,prod63,20170.261
1082,DC_cust2,Cust_cust25,prod48,188279.84
1083,DC_cust24,Cust_cust18,prod23,31426.099
1084,DC_cust35,Cust_cust32,prod68,9666.4835
1085,DC_cust0,Cust_cust47,prod1,159852.95
1086,DC_cust30,Cust_cust23,prod54,75939.052
1087,DC_cust7,Cust_cust22,prod54,253697.06
1088,DC_cust30,Cust_cust1,prod51,369006.98
1089,DC_cust2,Cust_cust2,prod26,499107.42
1090,DC_cust0,Cust_cust14,prod54,195613.93
1091,DC_cust30,Cust_cust1,prod43,476145.51
1092,DC_cust2,Cust_cust15,prod1,421610.1
1093,DC_cust24,Cust_cust8,prod46,10982520.0
1094,DC_cust31,Cust_cust31,prod98,68031.387
1095,DC_cust0,Cust_cust47,prod98,392562.51
1096,DC_cust8,Cust_cust8,prod68,1750794.7
1097,DC_cust31,Cust_cust31,prod79,19383.104
1098,DC_cust2,Cust_cust15,prod98,1032238.0
1099,DC_cust30,Cust_cust46,prod23,254675.74
1100,DC_cust2,Cust_cust25,prod23,114323.21
1101,DC_cust30,Cust_cust1,prod48,192528.48
1102,DC_cust30,Cust_cust23,prod39,58616.593
1103,DC_cust17,Cust_cust17,prod68,905673.3
1104,DC_cust30,Cust_cust30,prod81,373497.28
1105,DC_cust0,Cust_cust14,prod39,151215.29
1106,DC_cust0,Cust_cust18,prod68,39593.475
1107,DC_cust3,Cust_cust43,prod26,267380.55
1108,DC_cust24,Cust_cust24,prod91,1834081.9
1109,DC_cust17,Cust_cust39,prod29,123037.09
1110,DC_cust24,Cust_cust21,prod98,336131.91
1111,DC_cust8,Cust_cust27,prod68,1016411.7
1112,DC_cust16,Cust_cust5,prod39,790978.06
1113,DC_cust24,Cust_cust8,prod43,5643581.9
1114,DC_cust16,Cust_cust16,prod60,650654.62
1115,DC_cust30,Cust_cust1,prod63,111766.21
1116,DC_cust7,Cust_cust6,prod71,219878.41
1117,DC_cust24,Cust_cust21,prod79,97085.989
1118,DC_cust24,Cust_cust16,prod46,4218646.8
1119,DC_cust35,Cust_cust28,prod68,22558.805
1120,DC_cust19,Cust_cust19,prod71,575198.89
1121,DC_cust30,Cust_cust1,prod23,116736.83
1122,DC_cust30,Cust_cust23,prod91,343203.28
1123,DC_cust7,Cust_cust6,prod63,129416.57
1124,DC_cust7,Cust_cust22,prod91,1141128.4
1125,DC_cust2,Cust_cust33,prod29,7181.6758
1126,DC_cust0,Cust_cust14,prod91,880805.16
1127,DC_cust24,Cust_cust24,prod60,257330.01
1128,DC_cust19,Cust_cust19,prod63,339695.67
1129,DC_cust0,Cust_cust14,prod51,502866.72
1130,DC_cust7,Cust_cust22,prod44,693688.52
1131,DC_cust17,Cust_cust39,prod34,35638.64
1132,DC_cust0,Cust_cust14,prod44,535142.14
1133,DC_cust0,Cust_cust41,prod68,78858.049
1134,DC_cust35,Cust_cust32,prod73,6361.4286
1135,DC_cust31,Cust_cust31,prod81,25772.61
1136,DC_cust35,Cust_cust32,prod89,7484.5055
1137,DC_cust16,Cust_cust5,prod51,2610864.1
1138,DC_cust7,Cust_cust22,prod60,159531.07
1139,DC_cust2,Cust_cust20,prod74,99012.266
1140,DC_cust0,Cust_cust14,prod60,123050.12
1141,DC_cust19,Cust_cust38,prod46,181958.52
1142,DC_cust17,Cust_cust39,prod71,50249.67
1143,DC_cust24,Cust_cust37,prod26,134430.3
1144,DC_cust2,Cust_cust9,prod89,218265.99
1145,DC_cust2,Cust_cust33,prod34,1982.4313
1146,DC_cust16,Cust_cust48,prod68,47716.731
1147,DC_cust0,Cust_cust0,prod26,1098511.6
1148,DC_cust24,Cust_cust16,prod43,3403932.8
1149,DC_cust7,Cust_cust7,prod68,200781.09
1150,DC_cust35,Cust_cust35,prod29,76378.255
1151,DC_cust24,Cust_cust8,prod23,1397677.3
1152,DC_cust35,Cust_cust10,prod79,43003.819
1153,DC_cust16,Cust_cust5,prod48,1367157.6
1154,DC_cust2,Cust_cust40,prod28,66354.794
1155,DC_cust17,Cust_cust17,prod73,610907.72
1156,DC_cust35,Cust_cust44,prod68,244746.54
1157,DC_cust24,Cust_cust5,prod71,1353094.1
1158,DC_cust24,Cust_cust21,prod81,128102.97
1159,DC_cust17,Cust_cust17,prod89,706923.78
1160,DC_cust16,Cust_cust42,prod74,431816.06
1161,DC_cust0,Cust_cust18,prod73,26359.217
1162,DC_cust2,Cust_cust20,prod54,88316.964
1163,DC_cust3,Cust_cust11,prod68,224289.49
1164,DC_cust2,Cust_cust23,prod60,47594.396
1165,DC_cust30,Cust_cust23,prod23,61831.401
1166,DC_cust0,Cust_cust18,prod89,30622.898
1167,DC_cust7,Cust_cust22,prod23,206575.96
1168,DC_cust3,Cust_cust3,prod68,886283.17
1169,DC_cust0,Cust_cust14,prod23,159219.22
1170,DC_cust19,Cust_cust38,prod43,93095.055
1171,DC_cust30,Cust_cust29,prod68,131115.22
1172,DC_cust16,Cust_cust34,prod29,98424.657
1173,DC_cust35,Cust_cust4,prod54,26053.379
1174,DC_cust16,Cust_cust5,prod63,797548.06
1175,DC_cust35,Cust_cust44,prod28,160370.37
1176,DC_cust35,Cust_cust35,prod34,21738.558
1177,DC_cust24,Cust_cust16,prod71,1367127.6
1178,DC_cust2,Cust_cust2,prod28,326924.68
1179,DC_cust17,Cust_cust13,prod60,26410.357
1180,DC_cust0,Cust_cust12,prod74,878472.77
1181,DC_cust2,Cust_cust20,prod46,571578.97
1182,DC_cust2,Cust_cust20,prod39,68308.146
1183,DC_cust35,Cust_cust32,prod79,8144.3132
1184,DC_cust19,Cust_cust38,prod48,37437.569
1185,DC_cust35,Cust_cust49,prod29,33118.736
1186,DC_cust24,Cust_cust37,prod81,149881.63
1187,DC_cust35,Cust_cust35,prod71,30756.264
1188,DC_cust0,Cust_cust0,prod81,1224472.7
1189,DC_cust0,Cust_cust41,prod73,52838.764
1190,DC_cust0,Cust_cust41,prod89,61438.324
1191,DC_cust0,Cust_cust18,prod1,47347.72
1192,DC_cust16,Cust_cust34,prod34,28022.775
1193,DC_cust2,Cust_cust40,prod73,67980.247
1194,DC_cust35,Cust_cust10,prod81,56723.407
1195,DC_cust3,Cust_cust12,prod34,737175.66
1196,DC_cust2,Cust_cust40,prod89,78891.14
1197,DC_cust17,Cust_cust17,prod98,2637001.7
1198,DC_cust19,Cust_cust38,prod71,37095.632
1199,DC_cust0,Cust_cust47,prod74,146425.16
1200,DC_cust8,Cust_cust8,prod79,1488663.5
1201,DC_cust3,Cust_cust43,prod28,174841.02
1202,DC_cust16,Cust_cust42,prod46,2435499.4
1203,DC_cust19,Cust_cust38,prod63,21600.179
1204,DC_cust0,Cust_cust18,prod98,116462.07
1205,DC_cust17,Cust_cust17,prod79,770174.07
1206,DC_cust2,Cust_cust15,prod74,386903.01
1207,DC_cust35,Cust_cust49,prod34,9264.3819
1208,DC_cust2,Cust_cust20,prod51,227108.21
1209,DC_cust8,Cust_cust9,prod28,183889.81
1210,DC_cust0,Cust_cust18,prod79,33512.816
1211,DC_cust2,Cust_cust20,prod43,293188.26
1212,DC_cust16,Cust_cust16,prod26,1057745.9
1213,DC_cust2,Cust_cust20,prod44,241773.39
1214,DC_cust3,Cust_cust42,prod39,298750.49
1215,DC_cust35,Cust_cust4,prod91,121481.83
1216,DC_cust35,Cust_cust44,prod73,164141.7
1217,DC_cust2,Cust_cust36,prod28,18570.879
1218,DC_cust8,Cust_cust27,prod79,863380.43
1219,DC_cust2,Cust_cust45,prod71,324722.65
1220,DC_cust35,Cust_cust44,prod89,190534.01
1221,DC_cust35,Cust_cust49,prod71,13276.374
1222,DC_cust24,Cust_cust24,prod26,418866.58
1223,DC_cust2,Cust_cust45,prod63,191283.06
1224,DC_cust0,Cust_cust41,prod1,94564.08
1225,DC_cust7,Cust_cust6,prod54,165741.09
1226,DC_cust35,Cust_cust28,prod79,19117.376
1227,DC_cust0,Cust_cust12,prod46,5024836.7
1228,DC_cust19,Cust_cust19,prod54,434397.13
1229,DC_cust35,Cust_cust32,prod81,10927.94
1230,DC_cust2,Cust_cust40,prod1,121331.41
1231,DC_cust30,Cust_cust29,prod89,102102.73
1232,DC_cust0,Cust_cust41,prod98,232950.22
1233,DC_cust16,Cust_cust42,prod43,1270318.3
1234,DC_cust35,Cust_cust4,prod60,16223.448
1235,DC_cust3,Cust_cust42,prod91,1723054.7
1236,DC_cust7,Cust_cust22,prod26,260140.71
1237,DC_cust3,Cust_cust26,prod68,69495.398
1238,DC_cust2,Cust_cust40,prod98,297843.01
1239,DC_cust0,Cust_cust14,prod26,200553.46
1240,DC_cust24,Cust_cust37,prod28,88001.099
1241,DC_cust0,Cust_cust41,prod79,66917.335
1242,DC_cust2,Cust_cust33,prod74,2393.5577
1243,DC_cust8,Cust_cust8,prod81,1959469.4
1244,DC_cust0,Cust_cust47,prod46,845651.85
1245,DC_cust3,Cust_cust42,prod44,1048520.7
1246,DC_cust0,Cust_cust47,prod39,101051.85
1247,DC_cust2,Cust_cust25,prod68,143285.56
1248,DC_cust35,Cust_cust44,prod1,292814.23
1249,DC_cust2,Cust_cust2,prod1,594049.53
1250,DC_cust17,Cust_cust39,prod54,37963.008
1251,DC_cust17,Cust_cust17,prod81,1012908.1
1252,DC_cust2,Cust_cust15,prod46,2219773.6
1253,DC_cust2,Cust_cust20,prod23,71981.209
1254,DC_cust2,Cust_cust15,prod39,267313.37
1255,DC_cust8,Cust_cust9,prod73,188343.01
1256,DC_cust2,Cust_cust2,prod29,1576531.3
1257,DC_cust16,Cust_cust48,prod79,40581.181
1258,DC_cust3,Cust_cust42,prod60,243940.33
1259,DC_cust7,Cust_cust7,prod79,170265.48
1260,DC_cust0,Cust_cust12,prod43,2582326.9
1261,DC_cust0,Cust_cust18,prod81,44279.313
1262,DC_cust16,Cust_cust16,prod81,1179319.0
1263,DC_cust35,Cust_cust44,prod98,717834.67
1264,DC_cust2,Cust_cust36,prod73,19066.236
1265,DC_cust8,Cust_cust27,prod81,1137737.1
1266,DC_cust2,Cust_cust36,prod89,22074.478
1267,DC_cust30,Cust_cust46,prod28,209852.94
1268,DC_cust16,Cust_cust42,prod71,510942.84
1269,DC_cust2,Cust_cust23,prod26,77826.223
1270,DC_cust30,Cust_cust30,prod71,432907.05
1271,DC_cust7,Cust_cust6,prod91,743459.88
1272,DC_cust35,Cust_cust44,prod79,207745.16
1273,DC_cust35,Cust_cust28,prod81,25248.173
1274,DC_cust19,Cust_cust19,prod91,1935692.3
1275,DC_cust30,Cust_cust30,prod63,255061.8
1276,DC_cust30,Cust_cust1,prod68,146599.64
1277,DC_cust0,Cust_cust47,prod51,336195.08
1278,DC_cust3,Cust_cust11,prod79,190506.94
1279,DC_cust0,Cust_cust47,prod43,433748.35
1280,DC_cust3,Cust_cust3,prod79,752402.38
1281,DC_cust2,Cust_cust2,prod34,457165.51
1282,DC_cust0,Cust_cust43,prod46,1673563.1
1283,DC_cust30,Cust_cust29,prod79,111195.65
1284,DC_cust3,Cust_cust43,prod29,845218.67
1285,DC_cust17,Cust_cust13,prod26,43191.332
1286,DC_cust24,Cust_cust34,prod74,33513.819
1287,DC_cust2,Cust_cust15,prod43,1139971.2
1288,DC_cust7,Cust_cust6,prod60,104646.7
1289,DC_cust0,Cust_cust41,prod81,88500.467
1290,DC_cust8,Cust_cust9,prod1,334692.97
1291,DC_cust2,Cust_cust33,prod46,14495.714
1292,DC_cust0,Cust_cust12,prod71,1039168.0
1293,DC_cust2,Cust_cust33,prod39,1603.3929
1294,DC_cust19,Cust_cust19,prod60,275166.88
1295,DC_cust0,Cust_cust47,prod48,175291.25
1296,DC_cust2,Cust_cust36,prod1,34121.484
1297,DC_cust17,Cust_cust39,prod91,169728.01
1298,DC_cust8,Cust_cust9,prod98,819440.04
1299,DC_cust2,Cust_cust15,prod48,462592.38
1300,DC_cust35,Cust_cust35,prod54,23150.426
1301,DC_cust17,Cust_cust39,prod51,97140.137
1302,DC_cust16,Cust_cust48,prod81,53407.321
1303,DC_cust3,Cust_cust26,prod73,46495.385
1304,DC_cust7,Cust_cust7,prod81,224727.69
1305,DC_cust2,Cust_cust9,prod74,306887.79
1306,DC_cust2,Cust_cust36,prod98,84575.714
1307,DC_cust17,Cust_cust39,prod44,103276.95
1308,DC_cust3,Cust_cust43,prod34,244851.83
1309,DC_cust31,Cust_cust31,prod71,29903.929
1310,DC_cust30,Cust_cust46,prod73,214971.96
1311,DC_cust2,Cust_cust25,prod73,96303.846
1312,DC_cust30,Cust_cust46,prod89,248706.39
1313,DC_cust31,Cust_cust31,prod63,17482.898
1314,DC_cust0,Cust_cust43,prod43,859568.98
1315,DC_cust2,Cust_cust25,prod89,111563.65
1316,DC_cust0,Cust_cust47,prod63,101673.56
1317,DC_cust2,Cust_cust36,prod79,24106.044
1318,DC_cust17,Cust_cust39,prod60,24012.788
1319,DC_cust2,Cust_cust33,prod51,5641.456
1320,DC_cust2,Cust_cust15,prod63,269418.13
1321,DC_cust2,Cust_cust33,prod43,7347.1291
1322,DC_cust16,Cust_cust34,prod54,29804.657
1323,DC_cust3,Cust_cust11,prod81,251274.42
1324,DC_cust2,Cust_cust33,prod44,5997.4313
1325,DC_cust2,Cust_cust27,prod71,1318673.8
1326,DC_cust24,Cust_cust37,prod29,425884.81
1327,DC_cust3,Cust_cust12,prod54,626636.19
1328,DC_cust24,Cust_cust24,prod28,273429.12
1329,DC_cust3,Cust_cust3,prod81,992067.99
1330,DC_cust0,Cust_cust0,prod29,3465759.2
1331,DC_cust30,Cust_cust29,prod81,146879.41
1332,DC_cust17,Cust_cust13,prod81,48285.288
1333,DC_cust24,Cust_cust34,prod46,195376.28
1334,DC_cust24,Cust_cust34,prod39,23117.335
1335,DC_cust24,Cust_cust21,prod71,148692.38
1336,DC_cust2,Cust_cust45,prod54,244910.99
1337,DC_cust35,Cust_cust10,prod29,162464.11
1338,DC_cust30,Cust_cust1,prod73,98316.36
1339,DC_cust3,Cust_cust26,prod1,83387.459
1340,DC_cust24,Cust_cust21,prod63,87226.978
1341,DC_cust16,Cust_cust5,prod68,1043579.1
1342,DC_cust2,Cust_cust33,prod48,2864.8489
1343,DC_cust35,Cust_cust49,prod54,9949.2582
1344,DC_cust30,Cust_cust1,prod89,114017.38
1345,DC_cust35,Cust_cust4,prod26,26746.277
1346,DC_cust7,Cust_cust22,prod28,169770.12
1347,DC_cust30,Cust_cust46,prod1,380811.32
1348,DC_cust0,Cust_cust14,prod28,130838.46
1349,DC_cust0,Cust_cust43,prod71,345246.88
1350,DC_cust2,Cust_cust25,prod1,171483.82
1351,DC_cust17,Cust_cust39,prod23,31001.937
1352,DC_cust35,Cust_cust35,prod91,105578.26
1353,DC_cust3,Cust_cust26,prod98,206420.54
1354,DC_cust24,Cust_cust37,prod34,123155.41
1355,DC_cust2,Cust_cust9,prod46,1763061.3
1356,DC_cust2,Cust_cust9,prod39,212101.1
1357,DC_cust0,Cust_cust0,prod34,1006429.3
1358,DC_cust30,Cust_cust46,prod98,929336.13
1359,DC_cust35,Cust_cust35,prod44,64078.558
1360,DC_cust2,Cust_cust25,prod98,420599.33
1361,DC_cust3,Cust_cust26,prod79,58805.11
1362,DC_cust35,Cust_cust10,prod34,46450.261
1363,DC_cust2,Cust_cust33,prod23,1724.7253
1364,DC_cust24,Cust_cust34,prod43,100067.16
1365,DC_cust2,Cust_cust40,prod74,111261.83
1366,DC_cust30,Cust_cust46,prod79,271078.68
1367,DC_cust2,Cust_cust25,prod79,121672.35
1368,DC_cust24,Cust_cust5,prod23,832938.02
1369,DC_cust35,Cust_cust35,prod60,14525.797
1370,DC_cust35,Cust_cust32,prod29,31786.085
1371,DC_cust19,Cust_cust38,prod68,28438.915
1372,DC_cust2,Cust_cust23,prod28,50708.929
1373,DC_cust3,Cust_cust12,prod91,3501714.7
1374,DC_cust16,Cust_cust34,prod44,82479.973
1375,DC_cust19,Cust_cust38,prod60,17318.448
1376,DC_cust2,Cust_cust45,prod91,1095552.5
1377,DC_cust3,Cust_cust12,prod44,2131639.1
1378,DC_cust2,Cust_cust9,prod43,904996.44
1379,DC_cust35,Cust_cust49,prod91,45903.764
1380,DC_cust2,Cust_cust2,prod74,544825.67
1381,DC_cust30,Cust_cust30,prod54,326507.54
1382,DC_cust7,Cust_cust22,prod73,173863.34
1383,DC_cust8,Cust_cust8,prod29,5549119.1
1384,DC_cust16,Cust_cust34,prod60,18666.14
1385,DC_cust35,Cust_cust49,prod51,25985.192
1386,DC_cust30,Cust_cust23,prod89,60359.368
1387,DC_cust0,Cust_cust14,prod73,133996.11
1388,DC_cust30,Cust_cust1,prod79,124401.83
1389,DC_cust3,Cust_cust12,prod60,496019.96
1390,DC_cust0,Cust_cust14,prod89,155575.23
1391,DC_cust35,Cust_cust49,prod44,27792.143
1392,DC_cust35,Cust_cust32,prod34,8933.4753
1393,DC_cust7,Cust_cust6,prod26,170094.01
1394,DC_cust35,Cust_cust35,prod23,18806.525
1395,DC_cust2,Cust_cust45,prod60,154797.1
1396,DC_cust2,Cust_cust9,prod48,366969.4
1397,DC_cust19,Cust_cust19,prod26,445591.8
1398,DC_cust16,Cust_cust5,prod73,702630.01
1399,DC_cust16,Cust_cust16,prod29,3347023.9
1400,DC_cust35,Cust_cust49,prod60,6218.0357
1401,DC_cust16,Cust_cust5,prod89,813716.36
1402,DC_cust8,Cust_cust27,prod29,3230379.4
1403,DC_cust35,Cust_cust32,prod71,12703.805
1404,DC_cust24,Cust_cust24,prod29,1328651.1
1405,DC_cust2,Cust_cust40,prod46,641544.66
1406,DC_cust2,Cust_cust25,prod81,160421.51
1407,DC_cust8,Cust_cust8,prod34,1610134.3
1408,DC_cust35,Cust_cust28,prod29,73183.503
1409,DC_cust2,Cust_cust20,prod68,90271.319
1410,DC_cust7,Cust_cust22,prod1,310282.09
1411,DC_cust17,Cust_cust39,prod26,38912.61
1412,DC_cust0,Cust_cust14,prod1,239253.49
1413,DC_cust31,Cust_cust31,prod54,22522.706
1414,DC_cust16,Cust_cust16,prod34,968906.54
1415,DC_cust8,Cust_cust27,prod34,934672.75
1416,DC_cust30,Cust_cust30,prod91,1461325.6
1417,DC_cust17,Cust_cust17,prod71,1173247.4
1418,DC_cust2,Cust_cust2,prod46,3120626.7
1419,DC_cust7,Cust_cust22,prod98,761210.51
1420,DC_cust35,Cust_cust49,prod23,8031.0027
1421,DC_cust2,Cust_cust2,prod39,376794.31
1422,DC_cust24,Cust_cust24,prod34,383572.88
1423,DC_cust0,Cust_cust14,prod98,587265.95
1424,DC_cust17,Cust_cust17,prod63,692995.62
1425,DC_cust30,Cust_cust1,prod81,164280.08
1426,DC_cust16,Cust_cust42,prod68,394097.72
1427,DC_cust35,Cust_cust28,prod34,20735.81
1428,DC_cust7,Cust_cust6,prod81,189726.8
1429,DC_cust0,Cust_cust18,prod63,30108.489
1430,DC_cust2,Cust_cust40,prod43,329104.66
1431,DC_cust16,Cust_cust48,prod29,151892.14
1432,DC_cust7,Cust_cust7,prod29,640657.23
1433,DC_cust35,Cust_cust4,prod28,17158.008
1434,DC_cust19,Cust_cust19,prod81,496621.61
1435,DC_cust16,Cust_cust5,prod98,3047405.1
1436,DC_cust24,Cust_cust21,prod54,111986.81
1437,DC_cust30,Cust_cust30,prod60,206246.06
1438,DC_cust35,Cust_cust28,prod71,29543.942
1439,DC_cust24,Cust_cust37,prod74,146892.45
1440,DC_cust16,Cust_cust5,prod79,886935.96
1441,DC_cust0,Cust_cust0,prod74,1199217.5
1442,DC_cust2,Cust_cust40,prod48,133136.76
1443,DC_cust2,Cust_cust2,prod51,1243957.1
1444,DC_cust3,Cust_cust43,prod39,201708.63
1445,DC_cust3,Cust_cust11,prod29,715222.51
1446,DC_cust2,Cust_cust2,prod43,1603321.7
1447,DC_cust2,Cust_cust2,prod44,1323164.1
1448,DC_cust0,Cust_cust26,prod74,76467.5
1449,DC_cust3,Cust_cust42,prod28,259207.16
1450,DC_cust3,Cust_cust3,prod29,2824470.3
1451,DC_cust0,Cust_cust41,prod71,102658.26
1452,DC_cust16,Cust_cust48,prod34,43855.151
1453,DC_cust7,Cust_cust7,prod34,184498.48
1454,DC_cust30,Cust_cust29,prod29,418856.55
1455,DC_cust31,Cust_cust31,prod91,102204.01
1456,DC_cust17,Cust_cust13,prod29,138018.13
1457,DC_cust0,Cust_cust41,prod63,60151.799
1458,DC_cust35,Cust_cust35,prod26,23847.335
1459,DC_cust2,Cust_cust40,prod71,131796.09
1460,DC_cust2,Cust_cust36,prod46,182503.01
1461,DC_cust35,Cust_cust44,prod48,321039.56
1462,DC_cust2,Cust_cust20,prod73,60458.64
1463,DC_cust2,Cust_cust40,prod63,77339.89
1464,DC_cust2,Cust_cust23,prod34,71232.157
1465,DC_cust2,Cust_cust2,prod48,651387.62
1466,DC_cust2,Cust_cust20,prod89,70212.363
1467,DC_cust0,Cust_cust47,prod68,133359.37
1468,DC_cust0,Cust_cust0,prod54,1070949.1
1469,DC_cust7,Cust_cust7,prod71,260631.06
1470,DC_cust19,Cust_cust38,prod26,28492.06
1471,DC_cust3,Cust_cust43,prod51,666896.11
1472,DC_cust3,Cust_cust11,prod34,205988.35
1473,DC_cust2,Cust_cust15,prod68,352815.62
1474,DC_cust31,Cust_cust31,prod60,14065.536
1475,DC_cust35,Cust_cust10,prod54,49559.78
1476,DC_cust3,Cust_cust3,prod34,814168.6
1477,DC_cust3,Cust_cust43,prod44,709285.25
1478,DC_cust16,Cust_cust34,prod26,30727.184
1479,DC_cust35,Cust_cust44,prod71,317677.35
1480,DC_cust24,Cust_cust21,prod91,504079.04
1481,DC_cust30,Cust_cust29,prod34,120546.26
1482,DC_cust17,Cust_cust13,prod34,39526.291
1483,DC_cust3,Cust_cust12,prod26,804632.47
1484,DC_cust7,Cust_cust6,prod28,111357.09
1485,DC_cust35,Cust_cust44,prod63,186793.76
1486,DC_cust24,Cust_cust37,prod46,843483.91
1487,DC_cust16,Cust_cust5,prod81,1167781.4
